Distance;Current_Velocity;Target_Velocity;Move;Value
22;-180;100;ROLL_LEFT;54,3394631677491
22;-180;100;ROLL_RIGHT;0,037736183796973
22;-180;100;NO_ACTION;-10,0000001490116
19;-180;100;ROLL_LEFT;107,663845221969
19;-180;100;ROLL_RIGHT;-8,63970356235782
19;-180;100;NO_ACTION;-1,61939401181347
17;-180;100;ROLL_LEFT;147,264985753773
17;-180;100;ROLL_RIGHT;4,13100748085685
17;-180;100;NO_ACTION;5,31315705227916
15;-200;100;ROLL_LEFT;142,354083819413
15;-200;100;ROLL_RIGHT;143,14194562763
15;-200;100;NO_ACTION;142,4998650345
10;-200;100;ROLL_LEFT;44,767640993945
10;-200;100;ROLL_RIGHT;154,826749637583
10;-200;100;NO_ACTION;44,1726741703052
5;-200;100;ROLL_LEFT;23,4492922371766
5;-200;100;ROLL_RIGHT;134,895017277624
5;-200;100;NO_ACTION;31,9569032740807
3;-180;100;ROLL_LEFT;35,6025054261444
3;-180;100;ROLL_RIGHT;149,890904758886
3;-180;100;NO_ACTION;38,1603664625562
7;200;-100;ROLL_LEFT;66,0703219167328
7;200;-100;ROLL_RIGHT;-33,5266768483369
7;200;-100;NO_ACTION;-39,6332234198192
9;180;-100;ROLL_LEFT;85,0826612041403
9;180;-100;ROLL_RIGHT;-25,4388892930674
9;180;-100;NO_ACTION;-29,9769263905957
20;140;-100;ROLL_LEFT;39,9043770401697
20;140;-100;ROLL_RIGHT;-60,6744013491571
20;140;-100;NO_ACTION;-60,2662396114952
21;140;-100;ROLL_LEFT;31,3977227307118
21;140;-100;ROLL_RIGHT;-63,0772171450974
21;140;-100;NO_ACTION;-68,6947686175144
23;140;-100;ROLL_LEFT;18,0089691165684
23;140;-100;ROLL_RIGHT;-66,5574411036248
23;140;-100;NO_ACTION;-61,7778083790302
2;200;100;ROLL_LEFT;45,2149696641216
2;200;100;ROLL_RIGHT;-31,3854307053342
2;200;100;NO_ACTION;-33,9063899721824
11;160;100;ROLL_LEFT;66,6683582210318
11;160;100;ROLL_RIGHT;-40,2837783307095
11;160;100;NO_ACTION;-41,030168706773
13;160;100;ROLL_LEFT;54,0457560813523
13;160;100;ROLL_RIGHT;-41,8330201178904
13;160;100;NO_ACTION;-49,3261250658142
15;160;100;ROLL_LEFT;39,9981908675989
15;160;100;ROLL_RIGHT;-30,0571357922672
15;160;100;NO_ACTION;-22,1868717064139
16;140;100;ROLL_LEFT;57,1136665334194
16;140;100;ROLL_RIGHT;-22,0406848952806
16;140;100;NO_ACTION;-51,6732942698184
18;140;100;ROLL_LEFT;44,9742173252175
18;140;100;ROLL_RIGHT;-38,1547129646194
18;140;100;NO_ACTION;-47,3141104221655
20;140;100;ROLL_LEFT;39,3572213757791
20;140;100;ROLL_RIGHT;-17,57406610953
20;140;100;NO_ACTION;-36,3522105394907
24;140;100;ROLL_LEFT;9,44955154522986
24;140;100;ROLL_RIGHT;-9,51611526740499
24;140;100;NO_ACTION;-32,3628408230468
25;140;100;ROLL_LEFT;14,7943902710787
25;140;100;ROLL_RIGHT;0
25;140;100;NO_ACTION;0
25;-160;100;ROLL_LEFT;27,694101323677
25;-160;100;ROLL_RIGHT;-10,0000001490116
25;-160;100;NO_ACTION;-10,0000001490116
21;-180;100;ROLL_LEFT;69,4227633849132
21;-180;100;ROLL_RIGHT;0
21;-180;100;NO_ACTION;-29,9222806021635
16;-180;100;ROLL_LEFT;149,280050393545
16;-180;100;ROLL_RIGHT;12,0674610237644
16;-180;100;NO_ACTION;17,2617448389856
14;-160;100;ROLL_LEFT;114,743690929324
14;-160;100;ROLL_RIGHT;-14,1323590811443
14;-160;100;NO_ACTION;-13,8320130199724
12;-160;100;ROLL_LEFT;137,69009814999
12;-160;100;ROLL_RIGHT;-4,79935125701966
12;-160;100;NO_ACTION;3,49445467390735
10;-180;100;ROLL_LEFT;137,8865857081
10;-180;100;ROLL_RIGHT;116,355005260933
